character_label,lomez,sacamano,devola,steinbrenner,newman,pitt,peterman,kruger,exclam_cnt,question_cnt,quote_len,num_words,avg_len_word,text_proc
kramer,0,0,0,0,0,0,0,0,0,1,94,15,5.333333333333333,examin yellow squeez bottl yellow stuff said mustard jerri dijon
jerry,0,0,0,0,0,0,0,0,1,1,95,17,4.647058823529412,wha wait gon leav half pound turkey
kramer,0,0,0,0,0,0,0,0,0,0,65,13,4.076923076923077,eat eat sandwich without dijon
jerry,0,0,0,0,0,0,0,0,0,0,83,14,5.0,sarcasm realli keep favourit hand
kramer,0,0,0,0,0,0,0,0,0,1,83,15,4.6,get vibe unhappi arrang
kramer,0,0,0,0,0,0,0,0,0,0,134,25,4.4,well impress could take anyth want fridg could take whatev want mine
jerry,0,0,0,0,0,0,0,0,0,0,76,14,4.5,sarcasm well lem get someth
elaine,0,0,0,0,0,0,0,0,0,0,82,15,4.533333333333333,still kill get bike wall pointedli
jerry,0,0,0,0,0,0,0,0,0,0,52,10,4.3,well consol get number
elaine,0,0,0,0,0,0,0,0,0,0,47,9,4.333333333333333,sit think realli strain
jerry,0,0,0,0,0,0,0,0,0,0,49,10,4.0,doubt strain mayb pull
jerry,0,0,0,0,0,0,0,0,0,1,40,8,4.125,twist coulda twist
jerry,0,0,0,0,0,0,0,0,0,2,70,14,4.071428571428571,wrench jam mayb squeez turn
elaine,0,0,0,0,0,0,0,0,0,1,72,13,4.615384615384615,patienc exhaust shut hell
elaine,0,0,0,0,0,0,0,0,0,0,117,24,3.9166666666666665,god man kill would give bike first person could make pain away
kramer,0,0,0,0,0,0,0,0,0,0,47,7,5.857142857142858,hmm well arteriol constrict
elaine,0,0,0,0,0,0,0,0,0,1,55,10,4.6,wait minut kramer
kramer,0,0,0,0,0,0,0,0,0,0,113,20,4.7,continu work ohh wise man taught heal power bodi natur pressur point
kramer,0,0,0,0,0,0,0,0,0,0,62,10,5.3,jerri sell teeshirt outsid world trade centr
kramer,0,0,0,0,0,0,0,0,0,0,28,6,3.8333333333333335,geniu
elaine,0,0,0,0,0,0,0,0,2,0,52,9,4.888888888888889,wow unbeliev pain total gone
jerry,0,0,0,0,0,0,0,0,0,0,65,11,5.0,even amaz formal train pediatr
kramer,0,0,0,0,0,0,0,0,0,0,30,6,4.166666666666667,awright work done
elaine,0,0,0,0,0,0,0,0,2,0,38,7,4.571428571428571,big smile man kramer thank
kramer,0,0,0,0,0,0,0,0,0,0,62,12,4.25,close door send bike time
elaine,0,0,0,0,0,0,0,0,0,2,63,11,4.818181818181818,kramer jerri talk
jerry,0,0,0,0,0,0,0,0,0,0,89,17,4.294117647058823,dunno realis co said give bike anyon fix neck
elaine,0,0,0,0,0,0,0,0,0,1,35,7,4.142857142857143,realli think want bike
elaine,0,0,0,0,0,0,0,0,1,0,29,6,4.0,took ten second
jerry,0,0,0,0,0,0,0,0,0,0,58,11,4.363636363636363,well work last four month
george,0,0,0,0,0,0,0,0,0,0,39,8,4.0,think realli went soda
george,0,0,0,0,0,0,0,0,0,0,57,10,4.8,alright believ kid gon call soda
george,0,0,0,0,0,0,0,0,0,2,118,26,3.5769230769230766,cours got great name kid real origin wan hear readi
george,0,0,0,0,0,0,0,0,0,0,50,11,3.636363636363636,beauti name boy girl
george,0,0,0,0,0,0,0,0,0,0,31,6,4.333333333333333,especi girl boy
george,0,0,0,0,0,0,0,0,0,1,30,6,4.166666666666667,name
george,0,0,0,0,0,0,0,0,0,0,113,22,4.181818181818182,mickey mantl number around beauti name also live tribut
george,0,0,0,0,0,0,0,0,2,0,72,13,4.615384615384615,yell awright let stay calm get crazi
jerry,0,0,0,0,0,0,0,0,0,1,207,36,4.777777777777779,seven guess could see seven seven period school seven beat day roughli seven stitch beat eventu seven year life child quit servic
george,0,0,0,0,0,0,0,0,0,0,72,16,3.5625,adam ye defi come better name seven
jerry,0,0,0,0,0,0,0,0,0,2,157,28,4.642857142857143,awright let see mug pick mug mug costanza origin turn see anoth item ketchup pretti name girl
george,0,0,0,0,0,0,0,0,0,1,38,7,4.571428571428571,alright good time
jerry,0,0,0,0,0,0,0,0,0,1,98,16,5.1875,got fifti cupboard bisquik pimento gherkin sauc maxwel hous
george,0,0,0,0,0,0,0,0,2,0,100,20,4.05,shout awright alreadi key issu jerri name long time
jerry,0,0,0,0,0,0,0,0,0,0,30,6,4.166666666666667,forgot call christi
george,0,0,0,0,0,0,0,0,0,2,54,10,4.5,christi one met antiqu store
jerry,0,0,0,0,0,0,0,0,0,0,104,19,4.526315789473684,great black white dress scoop neck look kinda superhero
george,0,0,0,0,0,0,0,0,2,0,64,15,3.333333333333333,met antiqu store
kramer,0,0,0,0,0,0,0,0,0,0,90,14,5.5,put item counter got answer jerri refriger problem solv
jerry,0,0,0,0,0,0,0,0,0,0,52,10,4.3,problem take whatev want
kramer,0,0,0,0,0,0,0,0,0,0,66,13,4.153846153846153,account alright take want
kramer,0,0,0,0,0,0,0,0,0,0,165,33,4.03030303030303,write write one cupcak put bowl tear sheet crumpl drop bowl simpl
kramer,0,0,0,0,0,0,0,0,0,0,96,22,3.4090909090909087,mooch co end week add give bill
kramer,0,0,0,0,0,0,0,0,0,1,123,24,4.166666666666667,alright look got run errand look elain come bike hang onto alright
jerry,0,0,0,0,0,0,0,0,0,0,49,9,4.5555555555555545,kramer get bike
kramer,0,0,0,0,0,0,0,0,0,0,89,20,3.5,ye verbal contract take word lost
kramer,0,0,0,0,0,0,0,0,0,0,55,12,3.6666666666666665,wave bowl put tab
jerry,0,0,0,0,0,0,0,0,0,0,81,17,3.8235294117647056,well food atroci busboy best citi
george,0,0,0,0,0,0,0,0,0,0,40,7,4.857142857142857,mani day encount
george,0,0,0,0,0,0,0,0,0,0,177,35,4.085714285714285,three day well mayb caught cusp new wash cycl laundri day met everyth got clean start
jerry,0,0,0,0,0,0,0,0,0,1,84,15,4.666666666666667,possibl outfit reappear end cycl
george,0,0,0,0,0,0,0,0,0,0,38,8,3.875,mayb move rotat
jerry,0,0,0,0,0,0,0,0,0,2,50,9,4.666666666666667,first date alreadi rerun
george,0,0,0,0,0,0,0,0,0,0,56,10,4.7,einstein wore exact outfit everi day
jerry,0,0,0,0,0,0,0,0,0,0,48,10,3.9,well split atom let slide
george,0,0,0,0,0,0,0,0,0,0,48,8,5.125,pick coat awright head home
jerry,0,0,0,0,0,0,0,0,0,1,46,9,4.222222222222221,susan chang mind name
george,0,0,0,0,0,0,0,0,0,0,40,6,5.833333333333332,stand yet weaken
jerry,0,0,0,0,0,0,0,0,0,0,84,13,5.538461538461538,georg life destroy destroy someon els
george,0,0,0,0,0,0,0,0,0,0,35,6,5.0,mickey mantl jerri idol
jerry,0,0,0,0,0,0,0,0,0,1,70,16,3.4375,hold half soda fridg
kramer,0,0,0,0,0,0,0,0,0,0,34,7,4.0,half gone
kramer,0,0,0,0,0,0,0,0,0,1,65,15,3.4,put half tab beef
jerry,0,0,0,0,0,0,0,0,0,0,34,8,3.375,buy half soda
jerry,0,0,0,0,0,0,0,0,0,1,129,26,4.0,well wan get whole physic carbon sound make open
jerry,0,0,0,0,0,0,0,0,0,0,80,17,3.7647058823529416,sound buy whole goe okay
jerry,0,0,0,0,0,0,0,0,0,0,130,27,3.851851851851852,pierc skin piec fruit bought whole fruit third appl half banana
jerry,0,0,0,0,0,0,0,0,0,0,30,6,4.166666666666667,bite bought
kramer,0,0,0,0,0,0,0,0,0,0,63,8,7.0,alright alright make necessari adjust alright
kramer,0,0,0,0,0,0,0,0,0,2,51,9,4.777777777777779,pointedli neck nice loos
elaine,0,0,0,0,0,0,0,0,0,0,121,23,4.304347826086956,lookit kramer get bike even ant laughingli mean girl bike
kramer,0,0,0,0,0,0,0,0,0,0,55,10,4.6,deadli seriou verbal contract deal
elaine,0,0,0,0,0,0,0,0,0,0,105,19,4.578947368421051,take thing liter say hungri enough eat hors
kramer,0,0,0,0,0,0,0,0,0,0,89,16,4.625,well friend jay reimenschneid eat hors time get butcher
elaine,0,0,0,0,0,0,0,0,0,0,77,15,4.2,point emphat point bike
kramer,0,0,0,0,0,0,0,0,0,0,190,36,4.305555555555555,boy realli surpris open door last person figur would someth mean georg see even jerri elain
kramer,0,0,0,0,0,0,0,0,0,0,27,6,3.6666666666666665,alway put
kramer,0,0,0,0,0,0,0,0,0,0,47,6,7.0,awwwhawww
george,0,0,0,0,0,0,0,0,0,0,109,21,4.238095238095238,cmon fantast name real origin nobodi els gon absolut love
george,0,0,0,0,0,0,0,0,3,2,76,13,4.9230769230769225,disbelief steal name name made
george,0,0,0,0,0,0,0,0,2,0,76,14,4.5,anger well gon origin gon lose cachet
george,0,0,0,0,0,0,0,0,2,0,66,12,4.583333333333333,rage got cachet babi got cachet yinyang
elaine,0,0,0,0,0,0,0,0,2,0,43,8,4.5,pain god god bitter kramer
elaine,0,0,0,0,0,0,0,0,0,0,38,6,5.5,pain bitter stupid kramer
elaine,0,0,0,0,0,0,0,0,0,0,59,12,4.0,christi okay good good see
george,0,0,0,0,0,0,0,0,0,0,58,11,4.363636363636363,ken georg costanza think need talk
elaine,0,0,0,0,0,0,0,0,2,1,52,10,4.3,god kramer back littl joyrid yet
jerry,0,0,0,0,0,0,0,0,0,1,33,6,4.666666666666667,seen neck
elaine,0,0,0,0,0,0,0,0,0,0,69,13,4.384615384615385,chiropract job crock even wors
jerry,0,0,0,0,0,0,0,0,0,0,115,20,4.8,boy surpris sarcasm would think kramer would knack move piec person spine around
elaine,0,0,0,0,0,0,0,0,0,1,99,19,4.2631578947368425,think ran girl antiqu store name christi
jerry,0,0,0,0,0,0,0,0,0,2,34,7,4.0,saw wear
elaine,0,0,0,0,0,0,0,0,0,0,70,14,4.071428571428571,could see could look neck
jerry,0,0,0,0,0,0,0,0,0,2,40,7,4.857142857142857,get glimps impress
jerry,0,0,0,0,0,0,0,0,0,0,51,10,4.2,time seen worn dress
elaine,0,0,0,0,0,0,0,0,0,1,25,6,3.333333333333333,nice ride
elaine,0,0,0,0,0,0,0,0,1,0,39,8,4.0,good co last
kramer,0,0,0,0,0,0,0,0,2,1,42,8,4.375,talk deal
elaine,0,0,0,0,0,0,0,0,3,0,131,24,4.5,anger better give back bike indic neck look look could even crawl bed morn
kramer,0,0,0,0,0,0,0,0,0,1,66,14,3.7857142857142856,bed sleep wooden board least week
elaine,0,0,0,0,0,0,0,0,0,1,29,6,4.0,never told
elaine,0,0,0,0,0,0,0,0,0,1,55,9,5.222222222222221,jerri talk ridicul
kramer,0,0,0,0,0,0,0,0,0,0,71,12,5.0,alright look jerri whole stori settl
jerry,0,0,0,0,0,0,0,0,0,0,179,30,5.0,well flatter would appeal wisdom unfortun friendship preclud get involv need imparti mediat
elaine,0,0,0,0,0,0,0,0,0,1,45,10,3.6,would
jerry,0,0,0,0,0,0,0,0,0,0,230,40,4.775,cours would someon heard stori someon unencumb emot attach someon whose heart dark sway piti compass human emot kind
george,0,0,0,0,0,0,0,0,0,0,52,12,3.4166666666666665,name made steal
george,0,0,0,0,0,0,0,0,1,0,70,14,4.071428571428571,worri waffler waffl
george,0,0,0,0,0,0,0,0,1,1,67,12,4.666666666666667,shout happen soda thought agre soda
george,0,0,0,0,0,0,0,0,2,1,66,10,5.7,shout dyou soda bubbl refresh
jerry,0,0,0,0,0,0,0,0,0,0,35,8,3.5,littl worn
jerry,0,0,0,0,0,0,0,0,0,3,176,35,4.057142857142857,god name go wear thing closet full superman got unlock mysteri
jerry,0,0,0,0,0,0,0,0,0,1,54,9,5.111111111111111,chang thought ye think super idea
george,0,0,0,0,0,0,0,0,0,0,102,20,4.15,carri thing kinda promis widow mantl would name babi seven
george,0,0,0,0,0,0,0,0,0,0,50,10,4.1,carri boy
elaine,0,0,0,0,0,0,0,0,3,3,57,10,4.8,shout solut ruin bike
elaine,0,0,0,0,0,0,0,0,0,0,71,12,5.0,alright fine fine ahead stand cut stupid thing half
kramer,0,0,0,0,1,0,0,0,0,0,119,25,3.8,give rather belong anoth see destroy newman give beg
kramer,0,0,0,0,1,0,0,0,0,0,36,6,5.166666666666667,sweet justic newman wise
elaine,0,0,0,0,0,0,0,0,2,1,99,18,4.5555555555555545,frustrat fair lookit neck still hurt bike
kramer,0,0,0,0,0,0,0,0,0,0,56,12,3.75,well tell judg honey go ride
jerry,0,0,0,0,0,0,0,0,0,0,57,10,4.8,look around fortress solitud
jerry,0,0,0,0,0,0,0,0,0,0,34,6,4.833333333333333,ye chang mean chang
jerry,0,0,0,0,0,0,0,0,2,0,145,21,5.9523809523809526,august seventeen nineteenninetytwo dress never chang god look around got hundr dress
jerry,0,0,0,0,0,0,0,0,0,0,51,9,4.777777777777779,must secret stash around somewher
jerry,0,0,0,0,0,0,0,0,0,1,47,8,5.0,thought chang
jerry,0,0,0,0,0,0,0,0,0,0,63,12,4.333333333333333,cmon put someth els earli let
jerry,0,0,0,0,0,0,0,0,0,0,358,61,4.885245901639344,kinda tire mayb sleep couch morn get dress walk togeth dress differ cloth well cloth cours differ cloth apart downstair cloth differ cloth
jerry,0,0,0,0,0,0,0,0,0,1,50,11,3.636363636363636,wan throw someth walk cab
jerry,0,0,0,0,0,0,0,0,0,0,85,16,4.375,plead tell wear tomorrow help lay bed
george,0,0,0,0,0,0,0,0,1,0,142,26,4.5,carri realli selfish would nice would think someon everi
george,0,0,0,0,0,0,0,0,2,0,37,6,5.333333333333333,desper pleas littl
george,0,0,0,0,0,0,0,0,1,0,43,8,4.5,famili sex cousin
jerry,0,0,0,0,0,0,0,0,0,4,354,69,4.144927536231884,christi wonder could get togeth listen realli well break phone cmon got person even one one bring group friend wan see wait hang hurriedli dyou wear dress time
kramer,0,0,0,0,0,0,0,0,0,0,119,22,4.454545454545454,indic cereal jerri gon snack expect pay whole box
jerry,0,0,0,0,0,0,0,0,0,0,133,27,3.962962962962963,alright hobo joe wan put damper littl smorgasbord end week ad tab
kramer,0,0,0,0,0,0,0,0,0,0,37,8,3.75,well kind cash
jerry,0,0,0,0,0,0,0,0,0,0,38,7,4.571428571428571,well bill paid
kramer,0,0,0,0,0,0,0,0,0,0,97,18,4.4444444444444455,open door alright get money five minut eat
elaine,0,0,0,0,1,0,0,0,1,0,130,22,4.954545454545454,bike along sidewalk come happylook newman pedal schwinn worth ring bell
elaine,0,0,0,0,1,0,0,0,0,0,70,11,5.454545454545454,chase newman better gim back bike newman gim
jerry,0,0,0,0,0,0,0,0,0,0,39,9,3.4444444444444446,great one best job ever
jerry,0,0,0,0,0,0,0,0,0,0,128,21,5.142857142857143,take jacket slaughter wipe floor hang jacket money unbeliev
jerry,0,0,0,0,0,0,0,0,0,0,36,7,4.285714285714286,highest pay job ever
jerry,0,0,0,0,0,0,0,0,0,0,81,15,4.466666666666667,nah good friend talk money affect friendship
kramer,0,0,0,0,0,0,0,0,0,0,27,7,3.0,tell much make
kramer,0,0,0,0,0,0,0,0,0,0,31,6,4.333333333333333,show chequ cmon
jerry,0,0,0,0,0,0,0,0,0,1,32,6,4.5,awright fine wan see
jerry,0,0,0,0,0,0,0,0,0,0,32,6,4.5,take back check
kramer,0,0,0,0,0,0,0,0,0,0,56,10,4.7,made kinda money subdu jeez
kramer,0,0,0,0,0,0,0,0,0,0,58,13,3.5384615384615383,think talk feel inferior
kramer,0,0,0,0,0,0,0,0,0,1,90,18,4.055555555555555,jerri think chang relationship mean feel feel
kramer,0,0,0,0,0,0,0,0,0,1,47,9,4.333333333333333,well gon money
jerry,0,0,0,0,0,0,0,0,0,0,70,13,4.461538461538462,actual think donat larg portion chariti
jerry,0,0,0,0,0,0,0,0,0,0,72,16,3.5625,tell truth think buy father new car
jerry,0,0,0,0,0,0,0,0,0,0,152,27,4.666666666666667,think would realli blow mind alway want one whole life never abl afford decis gon
kramer,0,0,0,0,0,0,0,0,0,0,69,13,4.384615384615385,gon score big point man upstair one
elaine,0,0,0,0,0,0,0,0,0,1,40,8,4.125,anyth hitler
george,0,0,0,0,0,0,0,0,0,1,68,12,4.75,seen jerri sit besid elain told two oclock
george,0,0,0,0,0,0,0,0,0,1,130,23,4.695652173913044,distract acknowledg kati met ski time marri eye guy
george,0,0,0,0,0,0,0,0,0,3,98,17,4.823529411764706,nose chuckl worst happen nose get stuf chuckl
elaine,0,0,0,0,0,0,0,0,0,0,30,7,3.4285714285714284,tell
elaine,0,0,0,0,0,0,0,0,0,1,34,7,4.0,got engag
george,0,0,0,0,0,0,0,0,0,2,45,9,4.111111111111111,love bald laugh wow
george,0,0,0,0,0,0,0,0,1,0,93,14,5.7142857142857135,get excit incred cousin vinni love fantast
george,0,0,0,0,0,0,0,0,0,1,52,10,4.3,excit gon fix
george,0,0,0,0,0,0,0,0,2,1,119,19,5.315789473684211,fever pitch marisa tomei sit home elain whwhi tell kati friend marisa tomei
elaine,0,0,0,0,0,0,0,0,0,0,47,9,4.333333333333333,deadpan think
jerry,0,0,0,0,0,0,0,0,0,1,137,23,5.0,want babi fulli load listen well soon get listen terrif listen okay thank bye
jerry,0,0,0,0,0,0,0,0,0,0,51,10,4.2,guess bought father cadillac
george,0,0,0,0,0,0,0,0,0,1,39,7,4.714285714285714,realli wow quit good son
jerry,0,0,0,0,0,0,0,0,0,0,68,13,4.307692307692308,good boy fli surpris
george,0,0,0,0,0,0,0,0,0,1,32,6,4.5,gon sleep foldout
george,0,0,0,0,0,0,0,0,0,1,68,14,3.928571428571429,let ask someth ever hear marisa tomei
george,0,0,0,0,0,0,0,0,0,1,43,7,5.285714285714286,someth
george,0,0,0,0,0,0,0,0,0,1,37,6,5.333333333333333,well kati elain friend
george,0,0,0,0,0,0,0,0,0,0,45,9,4.111111111111111,happen good friend
jerry,0,0,0,0,0,0,0,0,0,1,31,6,4.333333333333333,marisa tomei
george,0,0,0,0,0,0,0,0,0,0,27,6,3.6666666666666665,ask
jerry,0,0,0,0,0,0,0,0,0,1,42,8,4.375,ask know marisa tomei
jerry,0,0,0,0,0,0,0,0,0,0,84,15,4.666666666666667,ahead seem reason question say would ask
george,0,0,0,0,0,0,0,0,1,0,62,12,4.25,alright said could fix
george,0,0,0,0,0,0,0,0,0,0,40,8,4.125,well engag
george,0,0,0,0,0,0,0,0,1,0,67,14,3.8571428571428568,coulda fix marisa tomei said type
george,0,0,0,0,0,0,0,0,1,1,174,29,5.0344827586206895,get anim odd anyon type never anyon type appar marisa tomei love funni quirki bald men
jerry,0,0,0,0,0,0,0,0,0,1,35,7,4.142857142857143,academi award
george,0,0,0,0,0,0,0,0,4,3,282,50,4.66,sarcasm huhu excit cousin vinni love georg costanza could date oscar winner oscar winner jerri fifti year ago someon fix katherin hepburn thing
jerry,0,0,0,0,0,0,0,0,0,0,47,8,5.0,match katherin hepburn
george,0,0,0,0,0,0,0,0,0,1,31,6,4.333333333333333,mean seen
george,0,0,0,0,0,0,0,0,0,1,81,15,4.466666666666667,mean beauti type dark hair full lip
george,0,0,0,0,0,0,0,0,0,0,67,13,4.230769230769232,love full lip someth realli put lipstick
george,0,0,0,0,0,0,0,0,0,0,34,6,4.833333333333333,downcast bad bad
jerry,0,0,0,0,0,0,0,0,0,0,32,7,3.7142857142857135,pie good
jerry,0,0,0,0,0,0,0,0,0,0,34,6,4.833333333333333,cabl guy nice peopl
george,0,0,0,0,0,0,0,0,0,1,73,16,3.625,listen lem ask question got cup coffe
george,0,0,0,0,0,0,0,0,2,2,89,18,4.0,work cup coffe person allow coffe
jerry,0,0,0,0,0,0,0,0,0,1,30,6,4.166666666666667,would tell susan
jerry,0,0,0,0,0,0,0,0,0,0,69,12,4.833333333333333,well tell susan someth wrong
george,0,0,0,0,0,0,0,0,2,0,76,13,4.9230769230769225,shout cours someth wrong point jerri pact
jerry,0,0,0,0,0,0,0,0,0,0,33,6,4.666666666666667,cabl guy look
kramer,0,0,0,0,0,0,0,0,0,0,126,26,3.8846153846153846,get hbo showtim free see found wan come take
jerry,0,0,0,0,0,0,0,0,0,0,67,13,4.230769230769232,well said wait two hour seem littl put
kramer,0,0,0,0,0,0,0,0,0,2,74,16,3.6875,guess cabl man kept wait
jerry,0,0,0,0,0,0,0,0,0,0,34,7,4.0,seem bother
kramer,0,0,0,0,0,0,0,0,1,2,413,78,4.307692307692308,rememb ten year ago morn nine one two six quiet anger sat hour hour without much phone call final show apolog track mud nice clean floor malic want accommod well look shoe foot
jerry,0,0,0,0,0,0,0,0,0,0,35,7,4.142857142857143,boy never seen
kramer,0,0,0,0,0,0,0,0,0,0,39,9,3.4444444444444446,wan get bad side
george,0,0,0,0,0,0,0,0,0,1,136,26,4.269230769230768,still quiet never mind never mind need favour uhm rememb talk coffe shop earlier
george,0,0,0,0,0,0,0,0,0,0,90,16,4.6875,still quiet think second friend talk
elaine,0,0,0,0,0,0,0,0,0,0,54,10,4.5,ech georg idea talk
george,0,0,0,0,0,0,0,0,0,0,44,7,5.428571428571429,call susan noth noth
george,0,0,0,0,0,0,0,0,0,0,37,9,3.2222222222222223,well uhm think
elaine,0,0,0,0,0,0,0,0,2,2,54,8,5.875,shock georg way engag
george,0,0,0,0,0,0,0,0,0,0,50,9,4.666666666666667,cup coffe mean anyth
george,0,0,0,0,0,0,0,0,2,0,42,8,4.375,doh judg hate guy
elaine,0,0,0,0,0,0,0,0,0,0,48,9,4.4444444444444455,believ buy father car
jerry,0,0,0,0,0,0,0,0,0,0,34,7,4.0,best cadillac
elaine,0,0,0,0,0,0,0,0,1,0,58,9,5.5555555555555545,sharp intak breath hoh cadillac impress wow
elaine,0,0,0,0,0,0,0,0,0,0,41,10,3.2,idea kind money
jerry,0,0,0,0,0,0,0,0,0,0,41,10,3.2,ahh talk
elaine,0,0,0,0,0,0,0,0,0,0,108,21,4.190476190476192,thought okay think kind posit
elaine,0,0,0,0,0,0,0,0,0,1,52,8,5.625,smile get back florida
jerry,0,0,0,0,0,0,0,0,0,1,38,9,3.333333333333333,play ear
elaine,0,0,0,0,0,0,0,0,0,0,98,17,4.823529411764706,big smile thing seem littl excit around
george,0,0,0,0,0,0,0,0,0,0,38,7,4.571428571428571,kramer guy
george,0,0,0,0,0,0,0,0,0,0,69,12,4.833333333333333,pointedli elain thank much yesterday way
elaine,0,0,0,0,0,0,0,0,1,0,84,20,3.25,jerri want fix marisa tomei gon part
george,0,0,0,0,0,0,0,0,2,1,70,16,3.4375,anim fix cup coffe cup coffe fix
elaine,0,0,0,0,0,0,0,0,0,1,51,11,3.727272727272727,wan meet wan see like
george,0,0,0,0,0,0,0,0,0,2,37,8,3.75,defens
george,0,0,0,0,0,0,0,0,6,1,236,45,4.266666666666667,work awar awar marisa tomei elain oscar winner live rest life know coulda marisa tomei said type love short stocki bald funni men
jerry,0,0,0,0,0,0,0,0,0,0,37,7,4.428571428571429,notic threw stocki
george,0,0,0,0,0,0,0,0,1,0,46,8,4.875,adam cheat sex
jerry,0,0,0,0,0,0,0,0,0,0,91,17,4.411764705882354,uhm hold hold second paus count sorri hear said
george,0,0,0,0,0,0,0,0,0,1,100,16,5.3125,plead elain cmon would make call indic phone pleas make call
elaine,0,0,0,0,0,0,0,0,0,0,45,6,6.666666666666668,distractedli fine make
elaine,0,0,0,0,0,0,0,0,0,1,67,14,3.8571428571428568,get airport dyou need ride
jerry,0,0,0,0,0,0,0,0,0,0,40,8,4.125,silli arrang car
elaine,0,0,0,0,0,0,0,0,0,2,37,7,4.428571428571429,sure sure co
jerry,0,0,0,0,0,0,0,0,0,0,30,7,3.4285714285714284,mayb let pick
elaine,0,0,0,0,0,0,0,0,0,4,77,13,5.0,uhm kati listen uhm listen realli
elaine,0,0,0,0,0,0,0,0,0,1,53,9,5.0,well could tell elain call thank
elaine,0,0,0,0,0,0,0,0,0,0,62,10,5.3,hospit concern arrhythmia
jerry,0,0,0,0,0,0,0,0,0,1,32,6,4.5,wan come outsid
jerry,0,0,0,0,0,0,0,0,0,0,32,7,3.7142857142857135,bought
jerry,0,0,0,0,0,0,0,0,0,0,59,12,4.0,bought cadillac hand key
jerry,0,0,0,0,0,0,0,0,0,1,32,8,3.125,buy father car
jerry,0,0,0,0,0,0,0,0,0,0,61,12,4.166666666666667,breath well work hope
jerry,0,0,0,0,0,0,0,0,0,0,29,6,4.0,wan take ride
george,0,0,0,0,0,0,0,0,0,0,68,13,4.307692307692308,anyway think said marisa
george,0,0,0,0,0,0,0,0,0,1,474,91,4.219780219780221,two get togeth said engag laugh realli someth say go steadi go steadi engag stuff say chuckl anyway watch cousin vinni tape day think two might take meet say chuckl dyou dyou think
george,0,0,0,0,0,0,0,0,0,1,59,12,4.0,urgent move pinki ye move pinki
kramer,0,0,0,0,0,0,0,0,0,0,37,7,4.428571428571429,hmm well troubl
kramer,0,0,0,0,0,0,0,0,0,1,99,17,4.882352941176472,play along ohh well littl troubl callwait
kramer,0,0,0,0,0,0,0,0,0,1,157,28,4.642857142857143,sit back couch funni happen callwait seem phone compani would
kramer,0,0,0,0,0,0,0,0,0,1,70,14,4.071428571428571,could hold second got someth stove
kramer,0,0,0,0,0,0,0,0,0,1,48,9,4.4444444444444455,chunnel hbo tonight stop
george,0,0,0,0,0,0,0,0,0,1,378,73,4.191780821917808,laugh tri hard thing marisa tomei would ever short stocki bald man forc laughter type oscar winner nervou laughter heh besid even anyon tri fix would tri fix marisa tomei
george,0,0,0,0,0,0,0,0,0,0,32,6,4.5,last fifteen minut
jerry,0,0,0,0,0,0,0,0,0,1,70,16,3.4375,tell got bill sale prove paid
jerry,0,0,0,0,0,0,0,0,1,0,116,21,4.571428571428571,could put fenc around condo call insan asylum nobodi would differ
jerry,0,0,0,0,0,0,0,0,1,1,69,14,4.0,stupid foldout put bar middl bed
elaine,0,0,0,0,0,0,0,0,0,0,175,33,4.333333333333333,clear throat think mean realli much weekend thought well hell mayb come hang littl
jerry,0,0,0,0,0,0,0,0,0,1,85,17,4.0588235294117645,littl confus wan hang phase two pine mar gabl
elaine,0,0,0,0,0,0,0,0,0,0,37,7,4.428571428571429,well two hour plane
jerry,0,0,0,0,0,0,0,0,0,0,30,7,3.4285714285714284,gee dunno tell
elaine,0,0,0,0,0,0,0,0,1,0,61,12,4.166666666666667,dammit got anoth call hang hang jerri
george,0,0,0,0,0,0,0,0,2,0,76,13,4.9230769230769225,urgent whisper elain got get marisa tomei phone number
elaine,0,0,0,0,0,0,0,0,0,0,89,17,4.294117647058823,impati okay georg line promis get number
elaine,0,0,0,0,0,0,0,0,0,0,105,22,3.8181818181818175,well need ride uhm gim call littl laugh heh meet gate jer
jerry,0,0,0,0,0,0,0,0,0,0,44,7,5.428571428571429,whatev alright see
jerry,0,0,0,0,0,0,0,0,0,0,41,8,4.25,put phone back ear
kramer,0,0,0,0,0,0,0,0,0,1,29,6,4.0,ohh hanaran
kramer,0,0,0,0,0,0,0,0,0,0,50,8,5.375,impress ohh good realli good
george,0,0,0,0,0,0,0,0,2,0,102,17,5.0588235294117645,marisa tomei spoke marisa tomei sit opposit elain even nervou
george,0,0,0,0,0,0,0,0,0,0,129,24,4.416666666666667,rememb last time call woman without nervou usual pace room
elaine,0,0,0,0,0,0,0,0,0,1,114,23,4.0,look watch okay well time today pick next week
george,0,0,0,0,0,0,0,0,0,0,28,6,3.8333333333333335,discuss alibi
elaine,0,0,0,0,0,0,0,0,0,2,41,9,3.6666666666666665,alibi
george,0,0,0,0,0,0,0,0,0,0,124,22,4.681818181818182,usual spend saturday afternoon susan gon want use jerri florida
elaine,0,0,0,0,0,0,0,0,0,1,38,9,3.333333333333333,wan say
elaine,0,0,0,0,0,0,0,0,0,0,49,10,4.0,pull face puh okay fine
george,0,0,0,0,0,0,0,0,0,1,41,8,4.25,wait second wait togeth
george,0,0,0,0,0,0,0,0,0,1,73,17,3.3529411764705883,ever see come sync hmm
george,0,0,0,0,0,0,0,0,0,1,45,10,3.6,okay see point
